 2  1  5  1.7017e+21  8.3845e-03  1.1444e-12
 2  2  5  1.6341e+21  9.7661e-03  1.2433e-12
 2  3  5  1.6914e+21  8.9414e-03  1.1425e-12
 3  0  5  1.3857e+21  7.0457e-03  8.3087e-13
 3  1  5  1.5622e+21  9.8690e-03  1.0761e-12
 3  2  5  1.7672e+21  1.3072e-02  1.3779e-12
 3  3  5  1.5787e+21  1.0482e-02  1.1625e-12
 4  0  5  1.1694e+21  6.0579e-03  7.1641e-13
 4  1  5  1.2270e+21  8.0948e-03  9.0710e-13
 4  2  5  1.5571e+21  1.0998e-02  1.2478e-12
 4  3  5  1.2642e+21  7.5483e-03  9.3275e-13
 0  0  6  7.5431e+20  2.4173e-03  3.8185e-13
 0  1  6  7.2981e+20  2.0217e-03  3.9212e-13
 0  2  6  7.0187e+20  2.0635e-03  3.9698e-13
 0  3  6  7.3473e+20  2.0768e-03  4.1088e-13
 1  0  6  1.0599e+21  3.6038e-03  6.2916e-13
 1  1  6  1.0282e+21  4.8886e-03  6.4519e-13
 1  2  6  8.9938e+20  4.8845e-03  6.2433e-13
 1  3  6  1.0250e+21  5.0488e-03  6.7758e-13
 2  0  6  1.2650e+21  6.1617e-03  7.9942e-13
 2  1  6  1.3467e+21  8.8605e-03  9.7500e-13
 2  2  6  1.3069e+21  1.0188e-02  1.1373e-12
 2  3  6  1.3357e+21  7.1697e-03  9.0823e-13
 3  0  6  1.1066e+21  6.1537e-03  7.4892e-13
 3  1  6  1.2408e+21  9.0571e-03  9.6426e-13
 3  2  6  1.4075e+21  1.0888e-02  1.1632e-12
 3  3  6  1.2640e+21  6.6463e-03  9.0516e-13
 4  0  6  9.4129e+20  5.4711e-03  6.1692e-13
 4  1  6  9.7989e+20  8.2508e-03  7.5209e-13
 4  2  6  1.2604e+21  9.3869e-03  1.0927e-12
 4  3  6  1.0080e+21  6.8343e-03  7.7241e-13
 0  0  7  5.7184e+20  1.6668e-03  3.2187e-13
 0  1  7  5.6030e+20  2.5027e-03  3.4406e-13
 0  2  7  5.4068e+20  2.7910e-03  3.4871e-13
 0  3  7  5.6276e+20  2.0670e-03  3.4334e-13
 1  0  7  8.0369e+20  3.2133e-03  5.0155e-13
 1  1  7  7.7008e+20  4.0265e-03  4.7402e-13
 1  2  7  6.8301e+20  4.7869e-03  5.5280e-13
 1  3  7  7.7995e+20  4.4315e-03  5.3710e-13
 2  0  7  9.5472e+20  5.2404e-03  6.5503e-13
 2  1  7  1.0312e+21  8.7289e-03  8.2291e-13
 2  2  7  9.9688e+20  9.3797e-03  9.0337e-13
 2  3  7  1.0161e+21  6.4860e-03  8.0274e-13
 3  0  7  8.4419e+20  5.5051e-03  5.9162e-13
 3  1  7  9.3265e+20  7.6332e-03  7.8284e-13
 3  2  7  1.0799e+21  9.2908e-03  9.6934e-13
 3  3  7  9.5368e+20  7.4908e-03  8.1459e-13
 4  0  7  7.2492e+20  4.4279e-03  5.0812e-13
 4  1  7  7.5617e+20  7.6508e-03  5.9562e-13
 4  2  7  9.6387e+20  8.9640e-03  8.5767e-13
 4  3  7  7.8030e+20  7.0121e-03  6.7613e-13
 0  0  8  3.9177e+20  1.2190e-03  2.1131e-13
 0  1  8  3.8335e+20  2.1106e-03  2.6979e-13
 0  2  8  3.7540e+20  2.1512e-03  2.6782e-13
 0  3  8  3.9234e+20  1.8984e-03  2.6506e-13
 1  0  8  5.4926e+20  2.5889e-03  3.9389e-13
 1  1  8  5.2287e+20  2.8886e-03  4.3015e-13
 1  2  8  4.6563e+20  3.6546e-03  3.9966e-13
 1  3  8  5.3974e+20  3.4169e-03  4.1090e-13
 2  0  8  6.4806e+20  4.4158e-03  5.0754e-13
 2  1  8  7.0026e+20  6.1441e-03  6.4690e-13
 2  2  8  6.8638e+20  6.8045e-03  7.2981e-13
 2  3  8  6.8733e+20  5.5222e-03  6.3289e-13
 3  0  8  5.7812e+20  5.1508e-03  5.0735e-13
 3  1  8  6.3599e+20  7.7611e-03  6.5414e-13
 3  2  8  7.4977e+20  8.3623e-03  7.9068e-13
 3  3  8  6.4687e+20  6.2920e-03  6.2154e-13
 4  0  8  4.9918e+20  3.4381e-03  3.5223e-13
 4  1  8  5.3195e+20  5.8192e-03  4.7401e-13
 4  2  8  6.7392e+20  8.8049e-03  7.0418e-13
 4  3  8  5.4450e+20  6.6788e-03  5.2448e-13
